, numFactors,NDCG10_max,NDCG10_max_numIter,NDCG10_mean,NDCG10_min,NDCG10_min_numIter,NDCG40_max,NDCG40_max_numIter,NDCG40_mean,NDCG40_min,NDCG40_min_numIter,NDCG5_max,NDCG5_max_numIter,NDCG5_mean,NDCG5_min,NDCG5_min_numIter
0,8.0,0.29877600000000004,171.0,0.21198403664921467,0.155021,64.0,0.4421,171.0,0.38175946073298406,0.33415300000000003,189.0,0.24067600000000003,171.0,0.1485046073298429,0.084236,64.0
1,9.0,0.31862199999999996,83.0,0.21345960209424075,0.13305899999999998,11.0,0.458016,83.0,0.38242994240837686,0.331428,150.0,0.23281100000000002,117.0,0.14960963874345543,0.07393200000000001,11.0
2,15.0,0.303906,73.0,0.21171019371727734,0.137231,17.0,0.444136,73.0,0.38102537172774875,0.333303,17.0,0.23148000000000002,55.0,0.14908886910994765,0.084161,17.0
3,20.0,0.29729,183.0,0.2115227486910995,0.11235999999999999,12.0,0.45752299999999996,183.0,0.3814181832460734,0.31638,12.0,0.23816500000000002,183.0,0.1480790471204188,0.05960700000000001,12.0
