, numFactors,MRR10_max,MRR10_max_numIter,MRR10_mean,MRR10_min,MRR10_min_numIter,MRR40_max,MRR40_max_numIter,MRR40_mean,MRR40_min,MRR40_min_numIter,MRR5_max,MRR5_max_numIter,MRR5_mean,MRR5_min,MRR5_min_numIter
0,8.0,0.314425,171.0,0.23480718324607328,0.159916,159.0,0.32981900000000003,171.0,0.2567699162303664,0.183161,159.0,0.286597,171.0,0.2019416282722514,0.123966,167.0
1,9.0,0.324558,36.0,0.23808930890052354,0.179344,58.0,0.342478,36.0,0.2600212565445027,0.204533,98.0,0.29130100000000003,36.0,0.20622681675392662,0.142551,98.0
2,15.0,0.331821,177.0,0.23849951308900535,0.165607,151.0,0.346804,177.0,0.26009987434554976,0.191371,151.0,0.302507,119.0,0.20504473821989527,0.13386199999999998,151.0
3,20.0,0.30741399999999997,193.0,0.2380018691099476,0.17506300000000002,140.0,0.327854,177.0,0.259807727748691,0.199264,81.0,0.279034,177.0,0.20472919371727757,0.135732,81.0
