, numFactors,MAP10_max,MAP10_max_numIter,MAP10_mean,MAP10_min,MAP10_min_numIter,MAP40_max,MAP40_max_numIter,MAP40_mean,MAP40_min,MAP40_min_numIter,MAP5_max,MAP5_max_numIter,MAP5_mean,MAP5_min,MAP5_min_numIter
0,8.0,0.24676700000000001,171.0,0.18212550261780092,0.11698199999999999,167.0,0.28594,171.0,0.22740995811518325,0.167006,159.0,0.193638,171.0,0.135939890052356,0.069225,167.0
1,9.0,0.244429,116.0,0.18291283769633504,0.12500999999999998,122.0,0.28639000000000003,116.0,0.22864547643979052,0.177445,122.0,0.195653,116.0,0.13683984293193727,0.080314,122.0
2,15.0,0.264504,177.0,0.18589504712041882,0.13298900000000002,151.0,0.302317,177.0,0.2305563612565445,0.178618,151.0,0.21035900000000002,119.0,0.1390487329842932,0.082663,13.0
3,20.0,0.244928,98.0,0.1837876230366493,0.129393,81.0,0.287504,98.0,0.22923787958115177,0.17991500000000002,65.0,0.197295,98.0,0.1373089738219895,0.077277,167.0
