, numFactors,Pre10_max,Pre10_max_numIter,Pre10_mean,Pre10_min,Pre10_min_numIter,Pre40_max,Pre40_max_numIter,Pre40_mean,Pre40_min,Pre40_min_numIter,Pre5_max,Pre5_max_numIter,Pre5_mean,Pre5_min,Pre5_min_numIter
0,8.0,0.127236,84.0,0.09597258115183242,0.07,170.0,0.062829,21.0,0.05256035602094234,0.044444,34.0,0.166667,175.0,0.11423073821989532,0.075833,100.0
1,9.0,0.131707,83.0,0.09708207853403138,0.07325599999999999,12.0,0.062202,178.0,0.05245353403141358,0.044864,141.0,0.156818,72.0,0.11334482722513095,0.08254,155.0
2,15.0,0.12698399999999999,124.0,0.0952298848167539,0.06875,12.0,0.061458000000000006,178.0,0.05250569109947644,0.044544,72.0,0.16746,124.0,0.11423093717277488,0.076423,156.0
3,20.0,0.127143,61.0,0.0943228376963351,0.06969700000000001,147.0,0.060985000000000004,167.0,0.05226365968586387,0.043297,32.0,0.160163,152.0,0.11685582198952876,0.082609,32.0
